FID,Elevat,Slope,ShrubCov,x_wgs,y_wgs
1722,843,4.6137700,0.0633651,262567.702051999978721,3889341.250142999924719
1723,845,5.5157199,0.0416193,262617.702051999978721,3889341.250142999924719
1724,847,4.3644500,0.0054724,262667.702051999978721,3889341.250142999924719
1725,839,10.1421003,0.0096488,262717.702051999978721,3889341.250142999924719
1726,828,8.6604700,0.0521322,262767.702051999978721,3889341.250142999924719
1727,836,10.9345999,0.0038883,262817.702051999978721,3889341.250142999924719
1728,834,11.8760996,0.0012961,262867.702051999978721,3889341.250142999924719
1729,829,13.5534000,0.0082087,262917.702051999978721,3889341.250142999924719
1730,818,12.8458004,0.0123850,262967.702051999978721,3889341.250142999924719
1731,812,11.0942001,0.0069125,263017.702051999978721,3889341.250142999924719
1732,811,8.8826199,0.0056165,263067.702051999978721,3889341.250142999924719
1733,812,6.5448098,0.0025922,263117.702051999978721,3889341.250142999924719
1734,677,2.2636399,0.0100808,259217.702052000007825,3889291.250142999924719
1735,675,1.4321001,0.0717177,259267.702052000007825,3889291.250142999924719
1736,675,2.3084199,0.0329786,259317.702052000007825,3889291.250142999924719
1737,680,3.0086701,0.0216017,259367.702052000007825,3889291.250142999924719
1738,681,2.3610301,0.0119530,259417.702052000007825,3889291.250142999924719
1739,683,1.7420501,0.0129610,259467.702052000007825,3889291.250142999924719
1740,683,0.8102310,0.0060485,259517.702052000007825,3889291.250142999924719
1741,681,0.2025700,0.0276502,259567.702052000007825,3889291.250142999924719
1742,683,2.3084199,0.0115209,259617.702052000007825,3889291.250142999924719
1743,685,2.2636399,0.0024482,259667.702052000007825,3889291.250142999924719
1744,686,2.1523499,0.0010081,259717.702052000007825,3889291.250142999924719
1745,686,3.0824900,0.0063365,259767.702052000007825,3889291.250142999924719
1746,688,3.5390401,0.0123850,259817.702052000007825,3889291.250142999924719
1747,687,2.6393399,0.0161293,259867.702052000007825,3889291.250142999924719
1748,688,1.9210401,0.0332667,259917.702052000007825,3889291.250142999924719
1749,690,2.1807001,0.0760381,259967.702052000007825,3889291.250142999924719
1750,693,3.0625401,0.0525642,260017.702052000007825,3889291.250142999924719
1751,696,2.0248699,0.0476678,260067.702052000007825,3889291.250142999924719
1752,695,1.6327400,0.0201616,260117.702052000007825,3889291.250142999924719
1753,697,1.9103400,0.0264981,260167.702052000007825,3889291.250142999924719
1754,698,1.0328000,0.0190095,260217.702052000007825,3889291.250142999924719
1755,696,0.8102310,0.0060485,260267.702052000007825,3889291.250142999924719
1756,698,3.0086701,0.0207377,260317.702052000007825,3889291.250142999924719
1757,701,3.4808800,0.0076326,260367.702052000007825,3889291.250142999924719
1758,705,3.4336300,0.0066245,260417.702052000007825,3889291.250142999924719
1759,708,1.4321001,0.0060485,260467.702052000007825,3889291.250142999924719
1760,707,1.0907500,0.0040323,260517.702052000007825,3889291.250142999924719
1761,706,0.8351630,0.0082087,260567.702052000007825,3889291.250142999924719
1762,706,1.2152400,0.0004320,260617.702052000007825,3889291.250142999924719
1763,708,3.2690899,0.0005760,260667.702052000007825,3889291.250142999924719
1764,711,3.8905399,0.0011521,260717.702052000007825,3889291.250142999924719
1765,715,2.7531400,0.0112329,260767.702052000007825,3889291.250142999924719
1766,716,2.3084199,0.0095048,260817.702052000007825,3889291.250142999924719
1767,717,2.2363400,0.0198736,260867.702052000007825,3889291.250142999924719
1768,718,1.3586299,0.0177134,260917.702052000007825,3889291.250142999924719
1769,717,1.8669500,0.0243379,260967.702052000007825,3889291.250142999924719
1770,718,3.4454999,0.0385951,261017.702052000007825,3889291.250142999924719
1771,722,4.5605602,0.0175694,261067.702052000007825,3889291.250142999924719
1772,726,5.6857200,0.0010081,261117.702052000007825,3889291.250142999924719
1773,731,6.8545299,0.0000000,261167.702052000007825,3889291.250142999924719
1774,734,4.6181798,0.0007201,261217.702052000007825,3889291.250142999924719
1775,732,3.4395700,0.0031682,261267.702052000007825,3889291.250142999924719
1776,731,3.6469700,0.0008641,261317.702052000007825,3889291.250142999924719
1777,730,3.2628300,0.0020162,261367.702052000007825,3889291.250142999924719
1778,730,2.2363400,0.0059045,261417.702052000007825,3889291.250142999924719
1779,732,2.5924101,0.0443555,261467.702052000007825,3889291.250142999924719
1780,736,2.9882200,0.0897192,261517.702052000007825,3889291.250142999924719
1781,738,0.7303410,0.0822306,261567.702052000007825,3889291.250142999924719
1782,736,2.0649300,0.0817985,261617.702052000007825,3889291.250142999924719
1783,740,5.2133098,0.0648052,261667.702052000007825,3889291.250142999924719
1784,745,4.2986398,0.0316825,261717.702052000007825,3889291.250142999924719
1785,748,2.9189899,0.0148332,261767.702052000007825,3889291.250142999924719
1786,751,1.5817300,0.0000000,261817.702052000007825,3889291.250142999924719
1787,751,2.3084199,0.0125290,261867.702052000007825,3889291.250142999924719
1788,754,5.4380102,0.0126730,261917.702052000007825,3889291.250142999924719
1789,759,5.8575602,0.0231859,261967.702052000007825,3889291.250142999924719
1790,760,4.3410602,0.0757500,262017.702052000007825,3889291.250142999924719
1791,760,4.9166698,0.0701336,262067.702052000007825,3889291.250142999924719
1792,769,5.9940901,0.0254900,262117.702052000007825,3889291.250142999924719
1793,772,5.3667002,0.0315385,262167.702051999978721,3889291.250142999924719
1794,776,8.2841797,0.0326906,262217.702051999978721,3889291.250142999924719
1795,784,9.8364601,0.0636531,262267.702051999978721,3889291.250142999924719
1796,791,13.7663002,0.0607729,262317.702051999978721,3889291.250142999924719
1797,810,16.8311005,0.0391711,262367.702051999978721,3889291.250142999924719
1798,825,14.8648996,0.0200176,262417.702051999978721,3889291.250142999924719
1799,837,9.2309599,0.0345628,262467.702051999978721,3889291.250142999924719
1800,840,3.0357201,0.0488199,262517.702051999978721,3889291.250142999924719
1801,837,5.2133098,0.0629330,262567.702051999978721,3889291.250142999924719
1802,838,6.4454498,0.0630770,262617.702051999978721,3889291.250142999924719
1803,843,5.5450401,0.0110889,262667.702051999978721,3889291.250142999924719
1804,838,10.7798004,0.0015841,262717.702051999978721,3889291.250142999924719
1805,825,9.7051897,0.1182330,262767.702051999978721,3889291.250142999924719
1806,822,9.7962704,0.0669653,262817.702051999978721,3889291.250142999924719
1807,823,10.9470997,0.0221778,262867.702051999978721,3889291.250142999924719
1808,817,11.8417997,0.0210257,262917.702051999978721,3889291.250142999924719
1809,810,10.8087997,0.0668213,262967.702051999978721,3889291.250142999924719
1810,804,6.8896799,0.0074886,263017.702051999978721,3889291.250142999924719
1811,805,5.4566102,0.0082087,263067.702051999978721,3889291.250142999924719
1812,675,2.2363400,0.0244820,259217.702052000007825,3889241.250142999924719
1813,674,1.4604501,0.0525642,259267.702052000007825,3889241.250142999924719
1814,676,2.8119500,0.0591887,259317.702052000007825,3889241.250142999924719
1815,678,2.0649300,0.0231859,259367.702052000007825,3889241.250142999924719
1816,678,3.0957301,0.0499720,259417.702052000007825,3889241.250142999924719
1817,684,3.0086701,0.0424834,259467.702052000007825,3889241.250142999924719
1818,684,0.2025700,0.0086407,259517.702052000007825,3889241.250142999924719
1819,683,1.0127500,0.0044644,259567.702052000007825,3889241.250142999924719
1820,683,1.0127500,0.0288023,259617.702052000007825,3889241.250142999924719
1821,684,0.8351630,0.0067685,259667.702052000007825,3889241.250142999924719
1822,684,1.9103400,0.0100808,259717.702052000007825,3889241.250142999924719
1823,683,2.8624101,0.0220338,259767.702052000007825,3889241.250142999924719
1824,684,3.1996000,0.0378750,259817.702052000007825,3889241.250142999924719
1825,685,2.8192101,0.0550124,259867.702052000007825,3889241.250142999924719
1826,689,2.5765700,0.0753180,259917.702052000007825,3889241.250142999924719
1827,691,2.3610301,0.0221778,259967.702052000007825,3889241.250142999924719
1828,694,2.6624899,0.0141131,260017.702052000007825,3889241.250142999924719
1829,694,2.0649300,0.0252020,260067.702052000007825,3889241.250142999924719
1830,695,1.9210401,0.0174254,260117.702052000007825,3889241.250142999924719
1831,697,1.4604501,0.0082087,260167.702052000007825,3889241.250142999924719
1832,697,0.4529530,0.0152652,260217.702052000007825,3889241.250142999924719
1833,696,1.3586299,0.0092167,260267.702052000007825,3889241.250142999924719
1834,700,3.5390401,0.0061925,260317.702052000007825,3889241.250142999924719
1835,703,2.8766601,0.0067685,260367.702052000007825,3889241.250142999924719
1836,705,2.5365500,0.0060485,260417.702052000007825,3889241.250142999924719
1837,706,1.4321001,0.0108009,260467.702052000007825,3889241.250142999924719
1838,706,0.6405600,0.0014401,260517.702052000007825,3889241.250142999924719
1839,707,1.2320000,0.0007201,260567.702052000007825,3889241.250142999924719
1840,706,1.5423599,0.0007201,260617.702052000007825,3889241.250142999924719
1841,707,3.2690899,0.0063365,260667.702052000007825,3889241.250142999924719
1842,711,3.9062400,0.0046084,260717.702052000007825,3889241.250142999924719
1843,714,2.8408899,0.0002880,260767.702052000007825,3889241.250142999924719
1844,713,2.3084199,0.0154092,260817.702052000007825,3889241.250142999924719
1845,715,2.6624899,0.0136811,260867.702052000007825,3889241.250142999924719
1846,718,1.4604501,0.0293783,260917.702052000007825,3889241.250142999924719
1847,716,1.6327400,0.0223218,260967.702052000007825,3889241.250142999924719
1848,717,3.1415999,0.0384511,261017.702052000007825,3889241.250142999924719
1849,720,3.7788501,0.0203056,261067.702052000007825,3889241.250142999924719
1850,722,4.2844000,0.0000000,261117.702052000007825,3889241.250142999924719
1851,723,7.0995798,0.0004320,261167.702052000007825,3889241.250142999924719
1852,730,5.8575602,0.0048964,261217.702052000007825,3889241.250142999924719
1853,731,2.3084199,0.0010081,261267.702052000007825,3889241.250142999924719
1854,730,2.6315701,0.0020162,261317.702052000007825,3889241.250142999924719
1855,727,1.7420501,0.0007201,261367.702052000007825,3889241.250142999924719
1856,729,3.4808800,0.0109449,261417.702052000007825,3889241.250142999924719
1857,734,3.1480999,0.0293783,261467.702052000007825,3889241.250142999924719
1858,735,2.1807001,0.0437795,261517.702052000007825,3889241.250142999924719
1859,737,1.0328000,0.0296664,261567.702052000007825,3889241.250142999924719
1860,735,1.5817300,0.0378750,261617.702052000007825,3889241.250142999924719
1861,740,5.3020701,0.0300984,261667.702052000007825,3889241.250142999924719
1862,746,4.9331698,0.0027362,261717.702052000007825,3889241.250142999924719
1863,749,2.5606401,0.0004320,261767.702052000007825,3889241.250142999924719
1864,749,1.8669500,0.0082087,261817.702052000007825,3889241.250142999924719
1865,750,2.2363400,0.0125290,261867.702052000007825,3889241.250142999924719
1866,751,3.8905399,0.0249140,261917.702052000007825,3889241.250142999924719
1867,755,4.4885998,0.0517001,261967.702052000007825,3889241.250142999924719
1868,759,1.8669500,0.0476678,262017.702052000007825,3889241.250142999924719
1869,759,5.6571498,0.0224658,262067.702052000007825,3889241.250142999924719
1870,768,9.3418798,0.0302424,262117.702052000007825,3889241.250142999924719
1871,774,9.4869099,0.0426274,262167.702051999978721,3889241.250142999924719
1872,780,12.1767998,0.0506920,262217.702051999978721,3889241.250142999924719
1873,788,12.7634001,0.1075770,262267.702051999978721,3889241.250142999924719
1874,797,13.8733997,0.0793503,262317.702051999978721,3889241.250142999924719
1875,810,15.9389000,0.0799264,262367.702051999978721,3889241.250142999924719
1876,825,14.9328003,0.0678294,262417.702051999978721,3889241.250142999924719
1877,837,7.4555001,0.0502600,262467.702051999978721,3889241.250142999924719
1878,838,3.1996000,0.0299544,262517.702051999978721,3889241.250142999924719
1879,833,5.3893199,0.0799264,262567.702051999978721,3889241.250142999924719
1880,835,7.2646298,0.0794943,262617.702051999978721,3889241.250142999924719
1881,836,8.7268295,0.1078650,262667.702051999978721,3889241.250142999924719
1882,833,11.3957005,0.0472358,262717.702051999978721,3889241.250142999924719
1883,821,11.2165003,0.0578926,262767.702051999978721,3889241.250142999924719
1884,814,6.5939102,0.0829506,262817.702051999978721,3889241.250142999924719
1885,816,6.1603799,0.0658133,262867.702051999978721,3889241.250142999924719
1886,812,7.9142199,0.0408993,262917.702051999978721,3889241.250142999924719
1887,805,7.8609600,0.0535723,262967.702051999978721,3889241.250142999924719
1888,801,4.2221498,0.0267861,263017.702051999978721,3889241.250142999924719
1889,802,3.4395700,0.0044644,263067.702051999978721,3889241.250142999924719
1890,673,2.6624899,0.0374430,259217.702052000007825,3889191.250142999924719
1891,672,2.1139500,0.0498280,259267.702052000007825,3889191.250142999924719
1892,675,3.5332699,0.0773342,259317.702052000007825,3889191.250142999924719
1893,678,1.6327400,0.0378750,259367.702052000007825,3889191.250142999924719
1894,677,2.3084199,0.0198736,259417.702052000007825,3889191.250142999924719
1895,681,2.8192101,0.0403232,259467.702052000007825,3889191.250142999924719
1896,682,1.6699700,0.0056165,259517.702052000007825,3889191.250142999924719
1897,684,1.2320000,0.0105128,259567.702052000007825,3889191.250142999924719
1898,685,1.0328000,0.0167053,259617.702052000007825,3889191.250142999924719
1899,683,2.3696799,0.0073446,259667.702052000007825,3889191.250142999924719
1900,683,2.4711599,0.0110889,259717.702052000007825,3889191.250142999924719
1901,681,1.2968700,0.0642291,259767.702052000007825,3889191.250142999924719
1902,681,2.3084199,0.0956236,259817.702052000007825,3889191.250142999924719
1903,686,3.4454999,0.0593327,259867.702052000007825,3889191.250142999924719
1904,689,2.3696799,0.0243379,259917.702052000007825,3889191.250142999924719
1905,689,2.3084199,0.0300984,259967.702052000007825,3889191.250142999924719
1906,690,3.0625401,0.0449316,260017.702052000007825,3889191.250142999924719
1907,692,2.6624899,0.0110889,260067.702052000007825,3889191.250142999924719
1908,694,2.6393399,0.0135371,260117.702052000007825,3889191.250142999924719
1909,697,1.4604501,0.0112329,260167.702052000007825,3889191.250142999924719
1910,697,0.2025700,0.0093608,260217.702052000007825,3889191.250142999924719
1911,697,1.4604501,0.0162733,260267.702052000007825,3889191.250142999924719
1912,700,3.0086701,0.0024482,260317.702052000007825,3889191.250142999924719
1913,702,3.0625401,0.0050404,260367.702052000007825,3889191.250142999924719
1914,703,3.4454999,0.0041763,260417.702052000007825,3889191.250142999924719
1915,706,2.7006299,0.0074886,260467.702052000007825,3889191.250142999924719
1916,707,0.8351630,0.0067685,260517.702052000007825,3889191.250142999924719
1917,704,1.4321001,0.0011521,260567.702052000007825,3889191.250142999924719
1918,703,1.0328000,0.0000000,260617.702052000007825,3889191.250142999924719
1919,706,2.8119500,0.0050404,260667.702052000007825,3889191.250142999924719
1920,709,3.1415999,0.0030242,260717.702052000007825,3889191.250142999924719
1921,710,2.6393399,0.0054724,260767.702052000007825,3889191.250142999924719
1922,713,2.0248699,0.0213137,260817.702052000007825,3889191.250142999924719
1923,714,2.6624899,0.0311065,260867.702052000007825,3889191.250142999924719
1924,716,2.7531400,0.0239059,260917.702052000007825,3889191.250142999924719
1925,714,2.0045300,0.0466597,260967.702052000007825,3889191.250142999924719
1926,715,3.3493299,0.0551564,261017.702052000007825,3889191.250142999924719
1927,720,2.9882200,0.0479558,261067.702052000007825,3889191.250142999924719
1928,720,1.1457601,0.0653812,261117.702052000007825,3889191.250142999924719
1929,718,4.1245198,0.0128170,261167.702052000007825,3889191.250142999924719
1930,727,6.1734800,0.0034563,261217.702052000007825,3889191.250142999924719
1931,729,3.1675100,0.0007201,261267.702052000007825,3889191.250142999924719
1932,728,1.8337300,0.0072006,261317.702052000007825,3889191.250142999924719
1933,726,0.5729390,0.0116649,261367.702052000007825,3889191.250142999924719
1934,729,4.4885998,0.0244820,261417.702052000007825,3889191.250142999924719
1935,734,2.9882200,0.0489639,261467.702052000007825,3889191.250142999924719
1936,733,1.6699700,0.0558765,261517.702052000007825,3889191.250142999924719
1937,736,2.0349600,0.0381630,261567.702052000007825,3889191.250142999924719
1938,737,2.0248699,0.0313945,261617.702052000007825,3889191.250142999924719
1939,739,4.0143399,0.0295224,261667.702052000007825,3889191.250142999924719
1940,743,4.8918099,0.0141131,261717.702052000007825,3889191.250142999924719
1941,747,2.4378099,0.0051844,261767.702052000007825,3889191.250142999924719
1942,747,0.9058500,0.0283703,261817.702052000007825,3889191.250142999924719
1943,749,2.0248699,0.0517001,261867.702052000007825,3889191.250142999924719
1944,752,3.7299500,0.0829506,261917.702052000007825,3889191.250142999924719
1945,757,4.4338598,0.0417633,261967.702052000007825,3889191.250142999924719
1946,761,2.4711599,0.0240499,262017.702052000007825,3889191.250142999924719
1947,761,6.8662701,0.0133931,262067.702052000007825,3889191.250142999924719
1948,773,11.9152002,0.0275062,262117.702052000007825,3889191.250142999924719
1949,782,13.0425997,0.0701336,262167.702051999978721,3889191.250142999924719
1950,794,14.1035004,0.1994560,262217.702051999978721,3889191.250142999924719
1951,801,12.4893999,0.1468920,262267.702051999978721,3889191.250142999924719
1952,806,11.9912996,0.2507240,262317.702051999978721,3889191.250142999924719
1953,815,13.2980003,0.1934070,262367.702051999978721,3889191.250142999924719
1954,827,12.7889004,0.0545804,262417.702051999978721,3889191.250142999924719
1955,840,5.5157199,0.0159853,262467.702051999978721,3889191.250142999924719
1956,838,7.8736701,0.0233299,262517.702051999978721,3889191.250142999924719
1957,828,9.5678396,0.0375870,262567.702051999978721,3889191.250142999924719
1958,826,9.5098104,0.0316825,262617.702051999978721,3889191.250142999924719
1959,826,9.8684902,0.0872710,262667.702051999978721,3889191.250142999924719
1960,823,10.7615995,0.0839587,262717.702051999978721,3889191.250142999924719
1961,816,9.6500902,0.0479558,262767.702051999978721,3889191.250142999924719
1962,811,5.8263898,0.0427714,262817.702051999978721,3889191.250142999924719
1963,811,6.0578399,0.0548684,262867.702051999978721,3889191.250142999924719
1964,810,7.6754098,0.0807904,262917.702051999978721,3889191.250142999924719
1965,802,7.1250200,0.0370110,262967.702051999978721,3889191.250142999924719
1966,798,4.0295501,0.0167053,263017.702051999978721,3889191.250142999924719
1967,799,4.3269701,0.0001440,263067.702051999978721,3889191.250142999924719
1968,675,2.4628699,0.0037443,259167.702052000007825,3889141.250142999924719
1969,672,2.8192101,0.0521322,259217.702052000007825,3889141.250142999924719
1970,670,1.6327400,0.0532843,259267.702052000007825,3889141.250142999924719
1971,674,3.7135000,0.0587567,259317.702052000007825,3889141.250142999924719
1972,677,2.4461901,0.0489639,259367.702052000007825,3889141.250142999924719
1973,679,2.1900699,0.0338427,259417.702052000007825,3889141.250142999924719
1974,681,1.6699700,0.0331226,259467.702052000007825,3889141.250142999924719
1975,681,1.9942900,0.0131050,259517.702052000007825,3889141.250142999924719
1976,682,2.8192101,0.0092167,259567.702052000007825,3889141.250142999924719
1977,683,2.8979001,0.0079206,259617.702052000007825,3889141.250142999924719
1978,679,3.0957301,0.0668213,259667.702052000007825,3889141.250142999924719
1979,679,2.3084199,0.0534283,259717.702052000007825,3889141.250142999924719
1980,681,2.1139500,0.0835267,259767.702052000007825,3889141.250142999924719
1981,684,2.5765700,0.0535723,259817.702052000007825,3889141.250142999924719
1982,685,2.5365500,0.0348508,259867.702052000007825,3889141.250142999924719
1983,687,2.3084199,0.0400352,259917.702052000007825,3889141.250142999924719
1984,688,1.1810200,0.0545804,259967.702052000007825,3889141.250142999924719
1985,688,2.0248699,0.0155532,260017.702052000007825,3889141.250142999924719
1986,692,2.4378099,0.0086407,260067.702052000007825,3889141.250142999924719
1987,694,2.6315701,0.0122410,260117.702052000007825,3889141.250142999924719
1988,697,2.0248699,0.0037443,260167.702052000007825,3889141.250142999924719
1989,696,1.1810200,0.0030242,260217.702052000007825,3889141.250142999924719
1990,697,1.4321001,0.0089287,260267.702052000007825,3889141.250142999924719
1991,697,2.1807001,0.0109449,260317.702052000007825,3889141.250142999924719
1992,699,1.6699700,0.0047524,260367.702052000007825,3889141.250142999924719
1993,699,2.4628699,0.0046084,260417.702052000007825,3889141.250142999924719
1994,704,3.6637199,0.0027362,260467.702052000007825,3889141.250142999924719
1995,706,1.7420501,0.0051844,260517.702052000007825,3889141.250142999924719
1996,704,0.2864770,0.0017281,260567.702052000007825,3889141.250142999924719
1997,706,1.6327400,0.0002880,260617.702052000007825,3889141.250142999924719
1998,706,1.2968700,0.0004320,260667.702052000007825,3889141.250142999924719
1999,708,2.3084199,0.0010081,260717.702052000007825,3889141.250142999924719
2000,710,2.6624899,0.0074886,260767.702052000007825,3889141.250142999924719
2001,712,2.3084199,0.0105128,260817.702052000007825,3889141.250142999924719
2002,711,2.5365500,0.0214577,260867.702052000007825,3889141.250142999924719
2003,712,2.3084199,0.0312505,260917.702052000007825,3889141.250142999924719
2004,713,1.5423599,0.0737339,260967.702052000007825,3889141.250142999924719
2005,715,2.8766601,0.0331226,261017.702052000007825,3889141.250142999924719
2006,719,2.8192101,0.0218897,261067.702052000007825,3889141.250142999924719
2007,720,0.8351630,0.0283703,261117.702052000007825,3889141.250142999924719
2008,720,2.3084199,0.0555884,261167.702052000007825,3889141.250142999924719
2009,722,3.9888699,0.0434915,261217.702052000007825,3889141.250142999924719
2010,726,2.6315701,0.0374430,261267.702052000007825,3889141.250142999924719
2011,727,1.0127500,0.0270742,261317.702052000007825,3889141.250142999924719
2012,728,2.1139500,0.0168493,261367.702052000007825,3889141.250142999924719
2013,730,4.5202298,0.0257781,261417.702052000007825,3889141.250142999924719
2014,736,3.2690899,0.0109449,261467.702052000007825,3889141.250142999924719
2015,736,2.8336799,0.0046084,261517.702052000007825,3889141.250142999924719
2016,739,3.4632399,0.0128170,261567.702052000007825,3889141.250142999924719
2017,739,2.5365500,0.0349948,261617.702052000007825,3889141.250142999924719
2018,740,2.9468801,0.0214577,261667.702052000007825,3889141.250142999924719
2019,744,4.7698002,0.0351388,261717.702052000007825,3889141.250142999924719
2020,749,3.0891199,0.0434915,261767.702052000007825,3889141.250142999924719
2021,750,1.0127500,0.0589007,261817.702052000007825,3889141.250142999924719
2022,750,1.5817300,0.0639411,261867.702052000007825,3889141.250142999924719
2023,752,3.0824900,0.0351388,261917.702052000007825,3889141.250142999924719
2024,755,4.2653499,0.0154092,261967.702052000007825,3889141.250142999924719
2025,757,4.2891502,0.0332667,262017.702052000007825,3889141.250142999924719
2026,760,8.2091599,0.0181454,262067.702052000007825,3889141.250142999924719
2027,772,13.3666000,0.0645171,262117.702052000007825,3889141.250142999924719
2028,785,14.3292999,0.0241939,262167.702051999978721,3889141.250142999924719
2029,799,11.8613997,0.0506920,262217.702051999978721,3889141.250142999924719
2030,807,6.9507399,0.1149210,262267.702051999978721,3889141.250142999924719
2031,811,6.5847301,0.0865509,262317.702051999978721,3889141.250142999924719
2032,820,9.0749903,0.0930314,262367.702051999978721,3889141.250142999924719
2033,828,11.0907001,0.0505480,262417.702051999978721,3889141.250142999924719
2034,833,9.5181303,0.0099368,262467.702051999978721,3889141.250142999924719
2035,829,10.8737001,0.0122410,262517.702051999978721,3889141.250142999924719
2036,819,10.8376999,0.0216017,262567.702051999978721,3889141.250142999924719
2037,817,8.4013100,0.0358589,262617.702051999978721,3889141.250142999924719
2038,819,7.2673898,0.0682615,262667.702051999978721,3889141.250142999924719
2039,816,7.4769902,0.0895751,262717.702051999978721,3889141.250142999924719
2040,810,7.4635701,0.0882790,262767.702051999978721,3889141.250142999924719
2041,808,5.9772000,0.0750300,262817.702051999978721,3889141.250142999924719
2042,804,6.5694098,0.0542923,262867.702051999978721,3889141.250142999924719
2043,801,7.2341499,0.0931754,262917.702051999978721,3889141.250142999924719
2044,798,5.8851299,0.0684055,262967.702051999978721,3889141.250142999924719
2045,796,3.5848899,0.0041763,263017.702051999978721,3889141.250142999924719
2046,674,2.1139500,0.0162733,259167.702052000007825,3889091.250142999924719
2047,671,2.2636399,0.0383071,259217.702052000007825,3889091.250142999924719
2048,670,1.3586299,0.0733019,259267.702052000007825,3889091.250142999924719
2049,674,3.3675699,0.0345628,259317.702052000007825,3889091.250142999924719
2050,675,2.6315701,0.0257781,259367.702052000007825,3889091.250142999924719
2051,678,2.5040700,0.0374430,259417.702052000007825,3889091.250142999924719
2052,679,1.6699700,0.0276502,259467.702052000007825,3889091.250142999924719
2053,679,1.4604501,0.0072006,259517.702052000007825,3889091.250142999924719
2054,679,1.9103400,0.0151212,259567.702052000007825,3889091.250142999924719
2055,680,2.0846801,0.0135371,259617.702052000007825,3889091.250142999924719
2056,679,1.6201400,0.0806464,259667.702052000007825,3889091.250142999924719
2057,678,0.8102310,0.0963437,259717.702052000007825,3889091.250142999924719
2058,679,2.8119500,0.0319706,259767.702052000007825,3889091.250142999924719
2059,683,2.7157400,0.0318265,259817.702052000007825,3889091.250142999924719
2060,684,2.0846801,0.0453636,259867.702052000007825,3889091.250142999924719
2061,686,2.5765700,0.0813665,259917.702052000007825,3889091.250142999924719
2062,689,1.9103400,0.0181454,259967.702052000007825,3889091.250142999924719
2063,691,1.4321001,0.0054724,260017.702052000007825,3889091.250142999924719
2064,692,1.8225300,0.0082087,260067.702052000007825,3889091.250142999924719
2065,692,2.8408899,0.0096488,260117.702052000007825,3889091.250142999924719
2066,694,2.6315701,0.0038883,260167.702052000007825,3889091.250142999924719
2067,695,1.4177099,0.0201616,260217.702052000007825,3889091.250142999924719
2068,696,1.4604501,0.0034563,260267.702052000007825,3889091.250142999924719
2069,698,2.3084199,0.0012961,260317.702052000007825,3889091.250142999924719
2070,701,1.7302400,0.0024482,260367.702052000007825,3889091.250142999924719
2071,701,0.9058500,0.0014401,260417.702052000007825,3889091.250142999924719
2072,701,2.1807001,0.0010081,260467.702052000007825,3889091.250142999924719
2073,703,1.9942900,0.0046084,260517.702052000007825,3889091.250142999924719
2074,705,1.4604501,0.0028802,260567.702052000007825,3889091.250142999924719
2075,707,0.2864770,0.0097928,260617.702052000007825,3889091.250142999924719
2076,706,0.8593720,0.0105128,260667.702052000007825,3889091.250142999924719
2077,706,2.0349600,0.0087847,260717.702052000007825,3889091.250142999924719
2078,708,2.4378099,0.0056165,260767.702052000007825,3889091.250142999924719
2079,709,1.9210401,0.0051844,260817.702052000007825,3889091.250142999924719
2080,710,1.7302400,0.0204496,260867.702052000007825,3889091.250142999924719
2081,711,2.4461901,0.0763261,260917.702052000007825,3889091.250142999924719
2082,714,2.4378099,0.0432034,260967.702052000007825,3889091.250142999924719
2083,716,2.0248699,0.0001440,261017.702052000007825,3889091.250142999924719
2084,716,2.2636399,0.0087847,261067.702052000007825,3889091.250142999924719
2085,719,1.9942900,0.0180014,261117.702052000007825,3889091.250142999924719
2086,721,2.5765700,0.0126730,261167.702052000007825,3889091.250142999924719
2087,724,2.7531400,0.0128170,261217.702052000007825,3889091.250142999924719
2088,725,1.4604501,0.0171374,261267.702052000007825,3889091.250142999924719
2089,726,1.9942900,0.0184335,261317.702052000007825,3889091.250142999924719
2090,729,3.2939899,0.0247700,261367.702052000007825,3889091.250142999924719
2091,732,3.7626200,0.0004320,261417.702052000007825,3889091.250142999924719
2092,735,2.5924101,0.0023042,261467.702052000007825,3889091.250142999924719
2093,737,2.6315701,0.0004320,261517.702052000007825,3889091.250142999924719
2094,741,2.7157400,0.0128170,261567.702052000007825,3889091.250142999924719
2095,742,0.7303410,0.0168493,261617.702052000007825,3889091.250142999924719
2096,741,1.5817300,0.0378750,261667.702052000007825,3889091.250142999924719
2097,744,4.0698099,0.0384511,261717.702052000007825,3889091.250142999924719
2098,748,3.6469700,0.0357148,261767.702052000007825,3889091.250142999924719
2099,749,2.6315701,0.0097928,261817.702052000007825,3889091.250142999924719
2100,749,2.2363400,0.0092167,261867.702052000007825,3889091.250142999924719
2101,751,2.4378099,0.0167053,261917.702052000007825,3889091.250142999924719
2102,751,3.4454999,0.0249140,261967.702052000007825,3889091.250142999924719
2103,755,5.2404900,0.0312505,262017.702052000007825,3889091.250142999924719
2104,761,8.3274097,0.0446436,262067.702052000007825,3889091.250142999924719
2105,770,13.2519999,0.0609169,262117.702052000007825,3889091.250142999924719
2106,785,15.0414000,0.0478118,262167.702051999978721,3889091.250142999924719
2107,797,11.7580004,0.0208817,262217.702051999978721,3889091.250142999924719
2108,805,8.8781404,0.0172814,262267.702051999978721,3889091.250142999924719
2109,808,9.7700500,0.0228978,262317.702051999978721,3889091.250142999924719
