FID,Elevat,Slope,ShrubCov,x_wgs,y_wgs
2681,679,4.3039598,0.0398258,259352.702052000007825,3889294.850140000227839
2682,682,2.0406101,0.0117002,259392.702052000007825,3889294.850140000227839
2683,681,1.7899100,0.0108002,259432.702052000007825,3889294.850140000227839
2684,683,2.4007900,0.0112502,259472.702052000007825,3889294.850140000227839
2685,684,1.5189300,0.0054001,259512.702052000007825,3889294.850140000227839
2686,681,0.9128990,0.0015750,259552.702052000007825,3889294.850140000227839
2687,682,1.8427900,0.0427509,259592.702052000007825,3889294.850140000227839
2688,684,3.0462301,0.0045001,259632.702052000007825,3889294.850140000227839
2689,686,2.6417601,0.0020250,259672.702052000007825,3889294.850140000227839
2690,686,1.9768800,0.0015750,259712.702052000007825,3889294.850140000227839
2691,686,2.2636399,0.0092252,259752.702052000007825,3889294.850140000227839
2692,687,3.1996000,0.0031501,259792.702052000007825,3889294.850140000227839
2693,688,3.5763299,0.0319507,259832.702052000007825,3889294.850140000227839
2694,687,3.2392700,0.0231755,259872.702052000007825,3889294.850140000227839
2695,688,2.2917299,0.0486010,259912.702052000007825,3889294.850140000227839
2696,689,2.0406101,0.0789767,259952.702052000007825,3889294.850140000227839
2697,691,3.5494800,0.0317257,259992.702052000007825,3889294.850140000227839
2698,694,4.0446901,0.0193504,260032.702052000007825,3889294.850140000227839
2699,696,2.0871301,0.0150753,260072.702052000007825,3889294.850140000227839
2700,695,1.2658600,0.0198004,260112.702052000007825,3889294.850140000227839
2701,696,2.5304899,0.0092252,260152.702052000007825,3889294.850140000227839
2702,698,0.7595970,0.0153003,260192.702052000007825,3889294.850140000227839
2703,697,1.7899100,0.0157503,260232.702052000007825,3889294.850140000227839
2704,696,1.2909200,0.0123753,260272.702052000007825,3889294.850140000227839
2705,698,3.5763299,0.0065251,260312.702052000007825,3889294.850140000227839
2706,701,3.2392700,0.0067501,260352.702052000007825,3889294.850140000227839
2707,703,3.9329000,0.0054001,260392.702052000007825,3889294.850140000227839
2708,707,3.2978599,0.0101252,260432.702052000007825,3889294.850140000227839
2709,708,1.4761500,0.0036001,260472.702052000007825,3889294.850140000227839
2710,707,1.7899100,0.0011250,260512.702052000007825,3889294.850140000227839
2711,707,1.3633400,0.0022500,260552.702052000007825,3889294.850140000227839
2712,706,0.8006810,0.0004500,260592.702052000007825,3889294.850140000227839
2713,707,2.0871301,0.0004500,260632.702052000007825,3889294.850140000227839
2714,709,3.2881701,0.0000000,260672.702052000007825,3889294.850140000227839
2715,711,3.6469700,0.0092252,260712.702052000007825,3889294.850140000227839
2716,714,3.2392700,0.0144003,260752.702052000007825,3889294.850140000227839
2717,716,1.7899100,0.0063001,260792.702052000007825,3889294.850140000227839
2718,716,2.1624300,0.0042751,260832.702052000007825,3889294.850140000227839
2719,717,2.0248699,0.0191254,260872.702052000007825,3889294.850140000227839
2720,718,1.0127500,0.0263256,260912.702052000007825,3889294.850140000227839
2721,718,1.4761500,0.0236255,260952.702052000007825,3889294.850140000227839
2722,717,2.7251401,0.0551262,260992.702052000007825,3889294.850140000227839
2723,719,4.3260899,0.0261006,261032.702052000007825,3889294.850140000227839
2724,722,4.4134402,0.0006750,261072.702052000007825,3889294.850140000227839
2725,725,5.4496398,0.0011250,261112.702052000007825,3889294.850140000227839
2726,730,7.0940900,0.0000000,261152.702052000007825,3889294.850140000227839
2727,733,6.3496399,0.0004500,261192.702052000007825,3889294.850140000227839
2728,734,3.9329000,0.0045001,261232.702052000007825,3889294.850140000227839
2729,732,3.6817801,0.0009000,261272.702052000007825,3889294.850140000227839
2730,731,3.9571199,0.0000000,261312.702052000007825,3889294.850140000227839
2731,731,4.4134402,0.0036001,261352.702052000007825,3889294.850140000227839
2732,729,3.0462301,0.0013500,261392.702052000007825,3889294.850140000227839
2733,730,2.4007900,0.0330757,261432.702052000007825,3889294.850140000227839
2734,732,2.8287201,0.0805517,261472.702052000007825,3889294.850140000227839
2735,735,3.6817801,0.1068770,261512.702052000007825,3889294.850140000227839
2736,737,2.4007900,0.0830268,261552.702052000007825,3889294.850140000227839
2737,738,0.7161600,0.1100270,261592.702052000007825,3889294.850140000227839
2738,737,3.0775199,0.0798767,261632.702052000007825,3889294.850140000227839
2739,741,5.9545298,0.0222755,261672.702052000007825,3889294.850140000227839
2740,745,4.4990802,0.0195754,261712.702052000007825,3889294.850140000227839
2741,747,3.1695199,0.0168754,261752.702052000007825,3889294.850140000227839
2742,750,2.3332300,0.0000000,261792.702052000007825,3889294.850140000227839
2743,751,1.3633400,0.0076502,261832.702052000007825,3889294.850140000227839
2744,752,2.6417601,0.0103502,261872.702052000007825,3889294.850140000227839
2745,754,5.7547402,0.0130503,261912.702052000007825,3889294.850140000227839
2746,759,6.3097801,0.0396008,261952.702052000007825,3889294.850140000227839
2747,759,5.5361199,0.0915769,261992.702052000007825,3889294.850140000227839
2748,760,4.6994801,0.0589513,262032.702052000007825,3889294.850140000227839
2749,760,5.3082800,0.0220505,262072.702052000007825,3889294.850140000227839
2750,767,7.2038898,0.0371258,262112.702052000007825,3889294.850140000227839
2751,772,5.4204998,0.0283506,262152.702051999978721,3889294.850140000227839
2752,774,5.8689899,0.0366758,262192.702051999978721,3889294.850140000227839
2753,778,8.5380602,0.0625513,262232.702051999978721,3889294.850140000227839
2754,785,9.9819202,0.0621013,262272.702051999978721,3889294.850140000227839
2755,791,14.2553997,0.0904519,262312.702051999978721,3889294.850140000227839
2756,806,16.5564995,0.0324007,262352.702051999978721,3889294.850140000227839
2757,817,15.8753004,0.0263256,262392.702051999978721,3889294.850140000227839
2758,829,14.7440996,0.0229505,262432.702051999978721,3889294.850140000227839
2759,838,8.1878500,0.0285756,262472.702051999978721,3889294.850140000227839
2760,840,3.0462301,0.0670514,262512.702051999978721,3889294.850140000227839
2761,837,4.9751902,0.0913519,262552.702051999978721,3889294.850140000227839
2762,837,5.6716800,0.0481510,262592.702051999978721,3889294.850140000227839
2763,841,6.4285998,0.0315007,262632.702051999978721,3889294.850140000227839
2764,843,5.2057700,0.0015750,262672.702051999978721,3889294.850140000227839
2765,839,10.4157000,0.0249755,262712.702051999978721,3889294.850140000227839
2766,829,11.6199999,0.0987771,262752.702051999978721,3889294.850140000227839
2767,822,8.3574400,0.0654764,262792.702051999978721,3889294.850140000227839
2768,823,11.2479000,0.0274506,262832.702051999978721,3889294.850140000227839
2769,824,11.6199999,0.0204754,262872.702051999978721,3889294.850140000227839
2770,818,12.9793997,0.1035020,262912.702051999978721,3889294.850140000227839
2771,812,11.5017996,0.0126003,262952.702051999978721,3889294.850140000227839
2772,808,9.0946398,0.0051751,262992.702051999978721,3889294.850140000227839
2773,804,6.1012602,0.0054001,263032.702051999978721,3889294.850140000227839
2774,675,2.7946200,0.0459010,259232.702052000007825,3889254.850140000227839
2775,674,1.4761500,0.0627763,259272.702052000007825,3889254.850140000227839
2776,676,2.9503500,0.0726765,259312.702052000007825,3889254.850140000227839
2777,678,3.1289699,0.0162003,259352.702052000007825,3889254.850140000227839
2778,679,3.0775199,0.0168754,259392.702052000007825,3889254.850140000227839
2779,681,3.7588899,0.0900019,259432.702052000007825,3889254.850140000227839
2780,685,2.7368400,0.0263256,259472.702052000007825,3889254.850140000227839
2781,685,0.9128990,0.0036001,259512.702052000007825,3889254.850140000227839
2782,683,1.6010500,0.0051751,259552.702052000007825,3889254.850140000227839
2783,683,1.6981100,0.0207004,259592.702052000007825,3889254.850140000227839
2784,683,0.9128990,0.0155253,259632.702052000007825,3889254.850140000227839
2785,684,1.5189300,0.0101252,259672.702052000007825,3889254.850140000227839
2786,685,1.8253300,0.0114752,259712.702052000007825,3889254.850140000227839
2787,684,2.8846400,0.0047251,259752.702052000007825,3889254.850140000227839
2788,685,3.8592999,0.0452260,259792.702052000007825,3889254.850140000227839
2789,685,3.0878799,0.0402759,259832.702052000007825,3889254.850140000227839
2790,684,2.4007900,0.0686265,259872.702052000007825,3889254.850140000227839
2791,688,3.2392700,0.0913519,259912.702052000007825,3889254.850140000227839
2792,690,2.7368400,0.0137253,259952.702052000007825,3889254.850140000227839
2793,693,3.0462301,0.0213755,259992.702052000007825,3889254.850140000227839
2794,695,2.2917299,0.0130503,260032.702052000007825,3889254.850140000227839
2795,695,2.0406101,0.0285756,260072.702052000007825,3889254.850140000227839
2796,695,1.8427900,0.0135003,260112.702052000007825,3889254.850140000227839
2797,697,2.3332300,0.0108002,260152.702052000007825,3889254.850140000227839
2798,698,0.3580940,0.0121503,260192.702052000007825,3889254.850140000227839
2799,696,1.2658600,0.0096752,260232.702052000007825,3889254.850140000227839
2800,696,1.8253300,0.0092252,260272.702052000007825,3889254.850140000227839
2801,699,3.9971700,0.0015750,260312.702052000007825,3889254.850140000227839
2802,702,3.0878799,0.0081002,260352.702052000007825,3889254.850140000227839
2803,703,2.8846400,0.0099002,260392.702052000007825,3889254.850140000227839
2804,706,2.8846400,0.0092252,260432.702052000007825,3889254.850140000227839
2805,706,1.3633400,0.0038251,260472.702052000007825,3889254.850140000227839
2806,706,0.5661850,0.0015750,260512.702052000007825,3889254.850140000227839
2807,707,0.5661850,0.0009000,260552.702052000007825,3889254.850140000227839
2808,707,1.2909200,0.0002250,260592.702052000007825,3889254.850140000227839
2809,706,2.0406101,0.0042751,260632.702052000007825,3889254.850140000227839
2810,708,3.8510301,0.0054001,260672.702052000007825,3889254.850140000227839
2811,711,3.9571199,0.0002250,260712.702052000007825,3889254.850140000227839
2812,714,3.3267701,0.0002250,260752.702052000007825,3889254.850140000227839
2813,715,2.6052001,0.0180004,260792.702052000007825,3889254.850140000227839
2814,714,2.4007900,0.0074252,260832.702052000007825,3889254.850140000227839
2815,716,2.8846400,0.0265506,260872.702052000007825,3889254.850140000227839
2816,718,1.2909200,0.0274506,260912.702052000007825,3889254.850140000227839
2817,717,2.0248699,0.0225005,260952.702052000007825,3889254.850140000227839
2818,716,1.9276900,0.0339757,260992.702052000007825,3889254.850140000227839
2819,718,4.0838699,0.0445509,261032.702052000007825,3889254.850140000227839
2820,721,3.9247899,0.0002250,261072.702052000007825,3889254.850140000227839
2821,723,4.7197199,0.0002250,261112.702052000007825,3889254.850140000227839
2822,724,7.6430402,0.0002250,261152.702052000007825,3889254.850140000227839
2823,728,8.6034002,0.0065251,261192.702052000007825,3889254.850140000227839
2824,732,4.7197199,0.0020250,261232.702052000007825,3889254.850140000227839
2825,731,2.0871301,0.0018000,261272.702052000007825,3889254.850140000227839
2826,730,2.5805399,0.0004500,261312.702052000007825,3889254.850140000227839
2827,727,2.5431001,0.0009000,261352.702052000007825,3889254.850140000227839
2828,728,2.4007900,0.0128253,261392.702052000007825,3889254.850140000227839
2829,731,3.9971700,0.0279006,261432.702052000007825,3889254.850140000227839
2830,734,3.1695199,0.0465760,261472.702052000007825,3889254.850140000227839
2831,736,2.5304899,0.0391508,261512.702052000007825,3889254.850140000227839
2832,738,1.7719300,0.0308257,261552.702052000007825,3889254.850140000227839
2833,737,1.7899100,0.0348757,261592.702052000007825,3889254.850140000227839
2834,735,2.9611499,0.0337507,261632.702052000007825,3889254.850140000227839
2835,741,7.0049601,0.0177754,261672.702052000007825,3889254.850140000227839
2836,746,5.2057700,0.0000000,261712.702052000007825,3889254.850140000227839
2837,749,2.7368400,0.0006750,261752.702052000007825,3889254.850140000227839
2838,749,1.7719300,0.0072001,261792.702052000007825,3889254.850140000227839
2839,750,2.1624300,0.0045001,261832.702052000007825,3889254.850140000227839
2840,750,2.7946200,0.0137253,261872.702052000007825,3889254.850140000227839
2841,752,4.3627000,0.0393758,261912.702052000007825,3889254.850140000227839
2842,754,4.7197199,0.0625513,261952.702052000007825,3889254.850140000227839
2843,757,3.1695199,0.0297006,261992.702052000007825,3889254.850140000227839
2844,759,1.2658600,0.0249755,262032.702052000007825,3889254.850140000227839
2845,759,5.0511498,0.0384758,262072.702052000007825,3889254.850140000227839
2846,765,9.5364103,0.0315007,262112.702052000007825,3889254.850140000227839
2847,772,7.5730801,0.0409509,262152.702051999978721,3889254.850140000227839
2848,775,8.3312998,0.0526511,262192.702051999978721,3889254.850140000227839
2849,780,10.5270004,0.1237530,262232.702051999978721,3889254.850140000227839
2850,785,11.3448000,0.0994521,262272.702051999978721,3889254.850140000227839
2851,794,14.5417004,0.0544512,262312.702051999978721,3889254.850140000227839
2852,805,15.8753004,0.0765016,262352.702051999978721,3889254.850140000227839
2853,816,16.4575005,0.0839268,262392.702051999978721,3889254.850140000227839
2854,830,14.4096003,0.0706515,262432.702051999978721,3889254.850140000227839
2855,837,6.0649199,0.0218255,262472.702051999978721,3889254.850140000227839
2856,838,2.7946200,0.0409509,262512.702051999978721,3889254.850140000227839
2857,835,4.8262000,0.0866268,262552.702051999978721,3889254.850140000227839
2858,835,5.5418401,0.0814517,262592.702051999978721,3889254.850140000227839
2859,837,7.5440698,0.1039520,262632.702051999978721,3889254.850140000227839
2860,839,8.3013201,0.0762766,262672.702051999978721,3889254.850140000227839
2861,835,10.2823000,0.0360008,262712.702051999978721,3889254.850140000227839
2862,828,13.2997999,0.0760516,262752.702051999978721,3889254.850140000227839
2863,817,9.5622902,0.1102520,262792.702051999978721,3889254.850140000227839
2864,816,7.6716599,0.0585012,262832.702051999978721,3889254.850140000227839
2865,818,7.5565200,0.0346507,262872.702051999978721,3889254.850140000227839
2866,813,8.6034002,0.0468010,262912.702051999978721,3889254.850140000227839
2867,808,8.7751198,0.0564762,262952.702051999978721,3889254.850140000227839
2868,803,6.8045998,0.0258755,262992.702051999978721,3889254.850140000227839
2869,802,4.1457701,0.0009000,263032.702051999978721,3889254.850140000227839
2870,676,2.1624300,0.0076502,259192.702052000007825,3889214.850140000227839
2871,673,2.5431001,0.0425259,259232.702052000007825,3889214.850140000227839
2872,673,2.0248699,0.0551262,259272.702052000007825,3889214.850140000227839
2873,675,3.1695199,0.0742516,259312.702052000007825,3889214.850140000227839
2874,677,1.9276900,0.0281256,259352.702052000007825,3889214.850140000227839
2875,677,1.8427900,0.0265506,259392.702052000007825,3889214.850140000227839
2876,679,4.0838699,0.0657014,259432.702052000007825,3889214.850140000227839
2877,683,3.5404799,0.0211504,259472.702052000007825,3889214.850140000227839
2878,683,2.1771801,0.0047251,259512.702052000007825,3889214.850140000227839
2879,684,1.1322600,0.0193504,259552.702052000007825,3889214.850140000227839
2880,685,0.9128990,0.0069752,259592.702052000007825,3889214.850140000227839
2881,684,0.8006810,0.0157503,259632.702052000007825,3889214.850140000227839
2882,684,1.0741700,0.0081002,259672.702052000007825,3889214.850140000227839
2883,684,2.1624300,0.0130503,259712.702052000007825,3889214.850140000227839
2884,682,2.4007900,0.0519761,259752.702052000007825,3889214.850140000227839
2885,681,2.0871301,0.0459010,259792.702052000007825,3889214.850140000227839
2886,683,2.5304899,0.1215030,259832.702052000007825,3889214.850140000227839
2887,686,3.2978599,0.0441009,259872.702052000007825,3889214.850140000227839
2888,689,2.6897199,0.0227255,259912.702052000007825,3889214.850140000227839
2889,690,2.5304899,0.0294756,259952.702052000007825,3889214.850140000227839
2890,691,3.5763299,0.0317257,259992.702052000007825,3889214.850140000227839
2891,692,3.1996000,0.0355508,260032.702052000007825,3889214.850140000227839
2892,692,2.3332300,0.0274506,260072.702052000007825,3889214.850140000227839
2893,694,3.0566900,0.0063001,260112.702052000007825,3889214.850140000227839
2894,697,2.7368400,0.0137253,260152.702052000007825,3889214.850140000227839
2895,698,0.5661850,0.0058501,260192.702052000007825,3889214.850140000227839
2896,696,0.8006810,0.0159753,260232.702052000007825,3889214.850140000227839
2897,697,2.2636399,0.0130503,260272.702052000007825,3889214.850140000227839
2898,699,3.2194901,0.0051751,260312.702052000007825,3889214.850140000227839
2899,702,2.7251401,0.0022500,260352.702052000007825,3889214.850140000227839
2900,703,2.5304899,0.0047251,260392.702052000007825,3889214.850140000227839
2901,704,3.1289699,0.0108002,260432.702052000007825,3889214.850140000227839
2902,706,2.1475899,0.0049501,260472.702052000007825,3889214.850140000227839
2903,707,0.5064150,0.0085502,260512.702052000007825,3889214.850140000227839
2904,706,2.0248699,0.0009000,260552.702052000007825,3889214.850140000227839
2905,705,2.2636399,0.0000000,260592.702052000007825,3889214.850140000227839
2906,704,2.0248699,0.0000000,260632.702052000007825,3889214.850140000227839
2907,707,3.9571199,0.0108002,260672.702052000007825,3889214.850140000227839
2908,710,3.6817801,0.0011250,260712.702052000007825,3889214.850140000227839
2909,711,3.0775199,0.0065251,260752.702052000007825,3889214.850140000227839
2910,712,2.6417601,0.0297006,260792.702052000007825,3889214.850140000227839
2911,713,2.2777200,0.0240755,260832.702052000007825,3889214.850140000227839
2912,715,3.0775199,0.0148503,260872.702052000007825,3889214.850140000227839
2913,717,2.2636399,0.0200254,260912.702052000007825,3889214.850140000227839
2914,716,2.7946200,0.0445509,260952.702052000007825,3889214.850140000227839
2915,714,2.0871301,0.0560262,260992.702052000007825,3889214.850140000227839
2916,717,4.4206400,0.0796517,261032.702052000007825,3889214.850140000227839
2917,720,2.7251401,0.0477010,261072.702052000007825,3889214.850140000227839
2918,720,2.3332300,0.0225005,261112.702052000007825,3889214.850140000227839
2919,719,4.4134402,0.0002250,261152.702052000007825,3889214.850140000227839
2920,722,8.1112804,0.0004500,261192.702052000007825,3889214.850140000227839
2921,729,6.3247600,0.0029251,261232.702052000007825,3889214.850140000227839
2922,730,2.5304899,0.0020250,261272.702052000007825,3889214.850140000227839
2923,730,2.3332300,0.0045001,261312.702052000007825,3889214.850140000227839
2924,727,1.6981100,0.0067501,261352.702052000007825,3889214.850140000227839
2925,727,3.4026401,0.0216005,261392.702052000007825,3889214.850140000227839
2926,732,5.0133200,0.0501761,261432.702052000007825,3889214.850140000227839
2927,734,1.9768800,0.0596263,261472.702052000007825,3889214.850140000227839
2928,734,1.5398700,0.0490510,261512.702052000007825,3889214.850140000227839
2929,735,1.8427900,0.0540011,261552.702052000007825,3889214.850140000227839
2930,736,0.5661850,0.0321757,261592.702052000007825,3889214.850140000227839
2931,735,2.7251401,0.0256505,261632.702052000007825,3889214.850140000227839
2932,740,6.0753298,0.0139503,261672.702052000007825,3889214.850140000227839
2933,744,5.4204998,0.0078752,261712.702052000007825,3889214.850140000227839
2934,747,3.1996000,0.0002250,261752.702052000007825,3889214.850140000227839
2935,748,1.2909200,0.0292506,261792.702052000007825,3889214.850140000227839
2936,748,1.2658600,0.0551262,261832.702052000007825,3889214.850140000227839
2937,749,2.1771801,0.0441009,261872.702052000007825,3889214.850140000227839
2938,751,3.4026401,0.0801017,261912.702052000007825,3889214.850140000227839
2939,754,5.0511498,0.0315007,261952.702052000007825,3889214.850140000227839
2940,759,4.0760598,0.0272256,261992.702052000007825,3889214.850140000227839
2941,760,2.2917299,0.0110252,262032.702052000007825,3889214.850140000227839
2942,761,7.2516599,0.0130503,262072.702052000007825,3889214.850140000227839
2943,769,11.9184999,0.0402759,262112.702052000007825,3889214.850140000227839
2944,776,12.0396004,0.0978771,262152.702051999978721,3889214.850140000227839
2945,781,14.8825998,0.1926040,262192.702051999978721,3889214.850140000227839
2946,790,16.1989994,0.1136270,262232.702051999978721,3889214.850140000227839
2947,794,14.0467997,0.2058790,262272.702051999978721,3889214.850140000227839
2948,800,13.5021000,0.2047540,262312.702051999978721,3889214.850140000227839
2949,810,14.7600002,0.1370280,262352.702051999978721,3889214.850140000227839
2950,819,15.5042000,0.0416259,262392.702051999978721,3889214.850140000227839
2951,831,13.5197001,0.0144003,262432.702051999978721,3889214.850140000227839
2952,838,5.1135702,0.0193504,262472.702051999978721,3889214.850140000227839
2953,838,5.1135702,0.0396008,262512.702051999978721,3889214.850140000227839
2954,831,7.8370600,0.0504011,262552.702051999978721,3889214.850140000227839
2955,830,8.1878500,0.0409509,262592.702051999978721,3889214.850140000227839
2956,831,9.9510298,0.0875269,262632.702051999978721,3889214.850140000227839
2957,830,10.9066000,0.1127270,262672.702051999978721,3889214.850140000227839
2958,829,11.6954002,0.0630013,262712.702051999978721,3889214.850140000227839
2959,823,12.5781002,0.0355508,262752.702051999978721,3889214.850140000227839
2960,813,8.2372198,0.0465760,262792.702051999978721,3889214.850140000227839
2961,812,4.2067399,0.0868518,262832.702051999978721,3889214.850140000227839
2962,812,5.3261600,0.0742516,262872.702051999978721,3889214.850140000227839
2963,812,6.8092299,0.0423009,262912.702051999978721,3889214.850140000227839
2964,806,8.2712202,0.0285756,262952.702051999978721,3889214.850140000227839
2965,800,5.6437101,0.0078752,262992.702051999978721,3889214.850140000227839
2966,799,3.5941300,0.0002250,263032.702051999978721,3889214.850140000227839
2967,675,2.9611499,0.0193504,259192.702052000007825,3889174.850140000227839
2968,672,2.8287201,0.0605263,259232.702052000007825,3889174.850140000227839
2969,672,2.5431001,0.0598513,259272.702052000007825,3889174.850140000227839
2970,675,3.7333701,0.0951770,259312.702052000007825,3889174.850140000227839
2971,677,2.0406101,0.0603013,259352.702052000007825,3889174.850140000227839
2972,678,1.6209300,0.0355508,259392.702052000007825,3889174.850140000227839
2973,679,2.8846400,0.0254255,259432.702052000007825,3889174.850140000227839
2974,681,2.0871301,0.0229505,259472.702052000007825,3889174.850140000227839
2975,681,1.8427900,0.0123753,259512.702052000007825,3889174.850140000227839
2976,683,2.7946200,0.0121503,259552.702052000007825,3889174.850140000227839
2977,685,1.8253300,0.0072001,259592.702052000007825,3889174.850140000227839
2978,684,3.0462301,0.0618763,259632.702052000007825,3889174.850140000227839
2979,682,3.3932500,0.0463510,259672.702052000007825,3889174.850140000227839
2980,682,3.0878799,0.0416259,259712.702052000007825,3889174.850140000227839
2981,681,1.4321001,0.0882019,259752.702052000007825,3889174.850140000227839
2982,682,2.1771801,0.1307280,259792.702052000007825,3889174.850140000227839
2983,684,3.2978599,0.0355508,259832.702052000007825,3889174.850140000227839
2984,687,2.5304899,0.0272256,259872.702052000007825,3889174.850140000227839
2985,687,2.0406101,0.0328507,259912.702052000007825,3889174.850140000227839
2986,688,1.8427900,0.0445509,259952.702052000007825,3889174.850140000227839
2987,688,2.5304899,0.0555762,259992.702052000007825,3889174.850140000227839
2988,691,2.7251401,0.0076502,260032.702052000007825,3889174.850140000227839
2989,692,2.1475899,0.0054001,260072.702052000007825,3889174.850140000227839
2990,694,2.8624101,0.0150753,260112.702052000007825,3889174.850140000227839
2991,696,2.6052001,0.0065251,260152.702052000007825,3889174.850140000227839
2992,698,0.9128990,0.0054001,260192.702052000007825,3889174.850140000227839
2993,696,0.3580940,0.0060751,260232.702052000007825,3889174.850140000227839
2994,698,1.6981100,0.0085502,260272.702052000007825,3889174.850140000227839
2995,699,2.5431001,0.0049501,260312.702052000007825,3889174.850140000227839
2996,700,3.0462301,0.0042751,260352.702052000007825,3889174.850140000227839
2997,701,2.8846400,0.0024751,260392.702052000007825,3889174.850140000227839
2998,702,4.1149402,0.0018000,260432.702052000007825,3889174.850140000227839
2999,707,3.9247899,0.0042751,260472.702052000007825,3889174.850140000227839
3000,708,1.8427900,0.0085502,260512.702052000007825,3889174.850140000227839
3001,704,2.4007900,0.0013500,260552.702052000007825,3889174.850140000227839
3002,703,0.5661850,0.0009000,260592.702052000007825,3889174.850140000227839
3003,705,1.8427900,0.0000000,260632.702052000007825,3889174.850140000227839
3004,706,2.6897199,0.0024751,260672.702052000007825,3889174.850140000227839
3005,709,3.0566900,0.0011250,260712.702052000007825,3889174.850140000227839
3006,710,1.8427900,0.0022500,260752.702052000007825,3889174.850140000227839
3007,711,1.9276900,0.0078752,260792.702052000007825,3889174.850140000227839
3008,713,1.7719300,0.0227255,260832.702052000007825,3889174.850140000227839
3009,713,2.8846400,0.0546762,260872.702052000007825,3889174.850140000227839
3010,715,3.1695199,0.0258755,260912.702052000007825,3889174.850140000227839
3011,714,2.1624300,0.0528761,260952.702052000007825,3889174.850140000227839
3012,713,2.0406101,0.0517511,260992.702052000007825,3889174.850140000227839
3013,717,4.4707198,0.0252005,261032.702052000007825,3889174.850140000227839
3014,720,2.1771801,0.0247505,261072.702052000007825,3889174.850140000227839
3015,720,0.7161600,0.0794267,261112.702052000007825,3889174.850140000227839
3016,718,0.3580940,0.0765016,261152.702052000007825,3889174.850140000227839
3017,720,5.5418401,0.0360008,261192.702052000007825,3889174.850140000227839
3018,726,6.0649199,0.0492760,261232.702052000007825,3889174.850140000227839
3019,728,3.2881701,0.0164253,261272.702052000007825,3889174.850140000227839
3020,728,2.0406101,0.0380258,261312.702052000007825,3889174.850140000227839
3021,727,0.3580940,0.0267756,261352.702052000007825,3889174.850140000227839
3022,727,3.7333701,0.0254255,261392.702052000007825,3889174.850140000227839
3023,732,5.4612598,0.0319507,261432.702052000007825,3889174.850140000227839
3024,735,2.2917299,0.0211504,261472.702052000007825,3889174.850140000227839
3025,734,2.4007900,0.0051751,261512.702052000007825,3889174.850140000227839
3026,736,3.5494800,0.0146253,261552.702052000007825,3889174.850140000227839
3027,738,2.9503500,0.0310507,261592.702052000007825,3889174.850140000227839
3028,738,2.5805399,0.0274506,261632.702052000007825,3889174.850140000227839
3029,740,4.1457701,0.0218255,261672.702052000007825,3889174.850140000227839
3030,743,5.1813502,0.0249755,261712.702052000007825,3889174.850140000227839
3031,747,3.7926600,0.0288006,261752.702052000007825,3889174.850140000227839
3032,748,1.2909200,0.0335257,261792.702052000007825,3889174.850140000227839
3033,748,1.2658600,0.0945020,261832.702052000007825,3889174.850140000227839
3034,750,2.3874300,0.0614263,261872.702052000007825,3889174.850140000227839
3035,752,3.4026401,0.0432009,261912.702052000007825,3889174.850140000227839
3036,755,4.8524499,0.0238505,261952.702052000007825,3889174.850140000227839
3037,759,3.8510301,0.0339757,261992.702052000007825,3889174.850140000227839
3038,760,2.9611499,0.0195754,262032.702052000007825,3889174.850140000227839
3039,763,8.5307703,0.0267756,262072.702052000007825,3889174.850140000227839
3040,773,12.4168997,0.0607513,262112.702052000007825,3889174.850140000227839
3041,781,13.2391996,0.0310507,262152.702051999978721,3889174.850140000227839
3042,792,15.0234003,0.1329780,262192.702051999978721,3889174.850140000227839
3043,801,12.7110996,0.2088040,262232.702051999978721,3889174.850140000227839
3044,805,9.7540102,0.1869790,262272.702051999978721,3889174.850140000227839
3045,804,10.2702999,0.2270300,262312.702051999978721,3889174.850140000227839
3046,813,12.9424000,0.1777540,262352.702051999978721,3889174.850140000227839
3047,822,12.7110996,0.0429759,262392.702051999978721,3889174.850140000227839
3048,832,10.8617001,0.0128253,262432.702051999978721,3889174.850140000227839
3049,839,5.5760102,0.0114752,262472.702051999978721,3889174.850140000227839
3050,838,9.5848703,0.0207004,262512.702051999978721,3889174.850140000227839
3051,827,11.7754002,0.0177754,262552.702051999978721,3889174.850140000227839
3052,823,9.4681301,0.0272256,262592.702051999978721,3889174.850140000227839
3053,823,9.5848703,0.0411759,262632.702051999978721,3889174.850140000227839
3054,823,9.1929102,0.1239780,262672.702051999978721,3889174.850140000227839
3055,820,10.1529999,0.0443259,262712.702051999978721,3889174.850140000227839
3056,816,10.0373001,0.0591763,262752.702051999978721,3889174.850140000227839
3057,813,6.8092299,0.0702015,262792.702051999978721,3889174.850140000227839
3058,811,5.2723298,0.0582762,262832.702051999978721,3889174.850140000227839
3059,809,6.8827300,0.0954020,262872.702051999978721,3889174.850140000227839
3060,807,8.3574400,0.0873019,262912.702051999978721,3889174.850140000227839
3061,803,8.0494699,0.0074252,262952.702051999978721,3889174.850140000227839
3062,799,5.3082800,0.0114752,262992.702051999978721,3889174.850140000227839
3063,674,2.9611499,0.0231755,259192.702052000007825,3889134.850140000227839
3064,671,2.7251401,0.0452260,259232.702052000007825,3889134.850140000227839
3065,670,2.4007900,0.0724515,259272.702052000007825,3889134.850140000227839
3066,674,4.0760598,0.0411759,259312.702052000007825,3889134.850140000227839
3067,676,2.3332300,0.0416259,259352.702052000007825,3889134.850140000227839
3068,677,2.4007900,0.0452260,259392.702052000007825,3889134.850140000227839
