FID,Slope,Elevat,ShrubCov,x_utm,y_utm
2172,4.7872901,726,0.0320000,255994.200000000011642,3894084.600000000093132
2173,5.0062799,726,0.1804000,256024.200000000011642,3894084.600000000093132
2174,6.3881502,728,0.0720000,256054.200000000011642,3894084.600000000093132
2175,6.0545001,730,0.0400000,256084.200000000011642,3894084.600000000093132
2176,4.3804898,732,0.0688000,256114.200000000011642,3894084.600000000093132
2177,4.2626901,733,0.1168000,256144.200000000011642,3894084.600000000093132
2178,6.2550998,736,0.0608000,256174.200000000011642,3894084.600000000093132
2179,5.9515800,740,0.0352000,256204.200000000011642,3894084.600000000093132
2180,4.5327101,742,0.0448000,256234.200000000011642,3894084.600000000093132
2181,4.5823102,744,0.0408000,256264.200000000011642,3894084.600000000093132
2182,5.7302599,746,0.0852000,256294.200000000011642,3894084.600000000093132
2183,5.5202098,750,0.0920000,256324.200000000011642,3894084.600000000093132
2184,1.6876000,753,0.1380000,256354.200000000011642,3894084.600000000093132
2185,8.3999901,750,0.1608000,256384.200000000011642,3894084.600000000093132
2186,11.6162004,744,0.1552000,256414.200000000011642,3894084.600000000093132
2187,6.7213702,738,0.1884000,256444.200000000011642,3894084.600000000093132
2188,5.6412201,739,0.1152000,256474.200000000011642,3894084.600000000093132
2189,5.0956202,741,0.0856000,256504.200000000011642,3894084.600000000093132
2190,3.3890700,742,0.0684000,256534.200000000011642,3894084.600000000093132
2191,2.3859401,743,0.0396000,256564.200000000011642,3894084.600000000093132
2192,2.0248699,744,0.0256000,256594.200000000011642,3894084.600000000093132
2193,2.7199199,745,0.0528000,256624.200000000011642,3894084.600000000093132
2194,3.9310999,745,0.1472000,256654.200000000011642,3894084.600000000093132
2195,4.5327101,746,0.0632000,256684.200000000011642,3894084.600000000093132
2196,4.5327101,745,0.0624000,256714.200000000011642,3894084.600000000093132
2197,4.6919699,746,0.1304000,256744.200000000011642,3894084.600000000093132
2198,5.7596202,747,0.0844000,256774.200000000011642,3894084.600000000093132
2199,6.7296901,750,0.0868000,256804.200000000011642,3894084.600000000093132
2200,7.1250200,752,0.1316000,256834.200000000011642,3894084.600000000093132
2201,7.7827802,754,0.0868000,256864.200000000011642,3894084.600000000093132
2202,6.5269899,757,0.1008000,256894.200000000011642,3894084.600000000093132
2203,4.0586600,758,0.1600000,256924.200000000011642,3894084.600000000093132
2204,3.1818099,757,0.1872000,256954.200000000011642,3894084.600000000093132
2205,3.3214300,757,0.1240000,256984.200000000011642,3894084.600000000093132
2206,6.4231501,758,0.1020000,257014.200000000011642,3894084.600000000093132
2207,14.7630997,762,0.1260000,257044.200000000011642,3894084.600000000093132
2208,17.0030994,776,0.0500000,257074.200000000011642,3894084.600000000093132
2209,11.6948004,782,0.0604000,257104.200000000011642,3894084.600000000093132
2210,11.5976000,783,0.0304000,257134.200000000011642,3894084.600000000093132
2211,15.8062000,778,0.0200000,257164.200000000011642,3894084.600000000093132
2212,18.2891998,769,0.0952000,257194.200000000011642,3894084.600000000093132
2213,15.3830004,761,0.3404000,257224.200000000011642,3894084.600000000093132
2214,9.7029305,756,0.3092000,257254.200000000011642,3894084.600000000093132
2215,3.6313901,755,0.1284000,257284.200000000011642,3894084.600000000093132
2216,9.5662403,758,0.0736000,257314.200000000011642,3894084.600000000093132
2217,15.0562000,765,0.0332000,257344.200000000011642,3894084.600000000093132
2218,16.3946991,773,0.0268000,257374.200000000011642,3894084.600000000093132
2219,15.8775997,781,0.0280000,257404.200000000011642,3894084.600000000093132
2220,16.2665005,789,0.0544000,257434.200000000011642,3894084.600000000093132
2221,18.3838005,799,0.1776000,257464.200000000011642,3894084.600000000093132
2222,21.6658001,809,0.2332000,257494.200000000011642,3894084.600000000093132
2223,16.1180000,823,0.1388000,257524.200000000011642,3894084.600000000093132
2224,5.2266998,828,0.0496000,257554.200000000011642,3894084.600000000093132
2225,9.3923597,826,0.0300000,257584.200000000011642,3894084.600000000093132
2226,13.3463001,822,0.0340000,257614.200000000011642,3894084.600000000093132
2227,15.1968002,814,0.0364000,257644.200000000011642,3894084.600000000093132
2228,18.8243008,808,0.0580000,257674.200000000011642,3894084.600000000093132
2229,8.6895399,723,0.0344000,255724.200000000011642,3894054.600000000093132
2230,1.9678600,719,0.1756000,255754.200000000011642,3894054.600000000093132
2231,7.2338400,720,0.0756000,255784.200000000011642,3894054.600000000093132
2232,9.3218403,725,0.0944000,255814.200000000011642,3894054.600000000093132
2233,6.0545001,731,0.0956000,255844.200000000011642,3894054.600000000093132
2234,5.8082199,731,0.1036000,255874.200000000011642,3894054.600000000093132
2235,7.8962202,727,0.1232000,255904.200000000011642,3894054.600000000093132
2236,6.0545001,723,0.1668000,255934.200000000011642,3894054.600000000093132
2237,5.8851299,722,0.1524000,255964.200000000011642,3894054.600000000093132
2238,6.8938899,721,0.1792000,255994.200000000011642,3894054.600000000093132
2239,7.2338400,722,0.0952000,256024.200000000011642,3894054.600000000093132
2240,7.3939600,724,0.0648000,256054.200000000011642,3894054.600000000093132
2241,6.7958598,727,0.0424000,256084.200000000011642,3894054.600000000093132
2242,5.0956202,730,0.1292000,256114.200000000011642,3894054.600000000093132
2243,5.1506500,732,0.1824000,256144.200000000011642,3894054.600000000093132
2244,7.6603198,735,0.0428000,256174.200000000011642,3894054.600000000093132
2245,7.1406698,739,0.2492000,256204.200000000011642,3894054.600000000093132
2246,5.0511498,742,0.2872000,256234.200000000011642,3894054.600000000093132
2247,4.8575301,745,0.3052000,256264.200000000011642,3894054.600000000093132
2248,4.5327101,748,0.2824000,256294.200000000011642,3894054.600000000093132
2249,3.8436699,750,0.0956000,256324.200000000011642,3894054.600000000093132
2250,3.9310999,751,0.1060000,256354.200000000011642,3894054.600000000093132
2251,9.8319998,749,0.2104000,256384.200000000011642,3894054.600000000093132
2252,12.3515997,742,0.3232000,256414.200000000011642,3894054.600000000093132
2253,6.0914798,736,0.1312000,256444.200000000011642,3894054.600000000093132
2254,4.3933802,736,0.1696000,256474.200000000011642,3894054.600000000093132
2255,5.2266998,739,0.0876000,256504.200000000011642,3894054.600000000093132
2256,3.6313901,741,0.1428000,256534.200000000011642,3894054.600000000093132
2257,2.4563899,743,0.0460000,256564.200000000011642,3894054.600000000093132
2258,2.1607900,744,0.0296000,256594.200000000011642,3894054.600000000093132
2259,3.6469700,743,0.0320000,256624.200000000011642,3894054.600000000093132
2260,4.7636399,743,0.1204000,256654.200000000011642,3894054.600000000093132
2261,5.2374802,743,0.0332000,256684.200000000011642,3894054.600000000093132
2262,5.0511498,743,0.1320000,256714.200000000011642,3894054.600000000093132
2263,5.0062799,744,0.0956000,256744.200000000011642,3894054.600000000093132
2264,5.4276400,745,0.0668000,256774.200000000011642,3894054.600000000093132
2265,6.0637698,747,0.0764000,256804.200000000011642,3894054.600000000093132
2266,6.0914798,749,0.1064000,256834.200000000011642,3894054.600000000093132
2267,6.7296901,751,0.0620000,256864.200000000011642,3894054.600000000093132
2268,6.0914798,754,0.0656000,256894.200000000011642,3894054.600000000093132
2269,3.1996000,756,0.2336000,256924.200000000011642,3894054.600000000093132
2270,2.7199199,756,0.0644000,256954.200000000011642,3894054.600000000093132
2271,3.3722899,756,0.0536000,256984.200000000011642,3894054.600000000093132
2272,5.7302599,757,0.0980000,257014.200000000011642,3894054.600000000093132
2273,13.6557999,760,0.0376000,257044.200000000011642,3894054.600000000093132
2274,17.0356998,769,0.0456000,257074.200000000011642,3894054.600000000093132
2275,16.4536991,772,0.0308000,257104.200000000011642,3894054.600000000093132
2276,15.8451996,774,0.0316000,257134.200000000011642,3894054.600000000093132
2277,14.8895998,772,0.0316000,257164.200000000011642,3894054.600000000093132
2278,14.8230000,766,0.0796000,257194.200000000011642,3894054.600000000093132
2279,13.0121002,758,0.1872000,257224.200000000011642,3894054.600000000093132
2280,6.7213702,753,0.1900000,257254.200000000011642,3894054.600000000093132
2281,6.3175502,753,0.0552000,257284.200000000011642,3894054.600000000093132
2282,13.9649000,759,0.0948000,257314.200000000011642,3894054.600000000093132
2283,16.8595009,768,0.1084000,257344.200000000011642,3894054.600000000093132
2284,17.0979004,776,0.1308000,257374.200000000011642,3894054.600000000093132
2285,17.0979004,784,0.1088000,257404.200000000011642,3894054.600000000093132
2286,17.2856998,792,0.0412000,257434.200000000011642,3894054.600000000093132
2287,20.3852997,801,0.0152000,257464.200000000011642,3894054.600000000093132
2288,19.2926006,816,0.0488000,257494.200000000011642,3894054.600000000093132
2289,9.3218403,824,0.0276000,257524.200000000011642,3894054.600000000093132
2290,9.5662403,824,0.0228000,257554.200000000011642,3894054.600000000093132
2291,12.4164000,821,0.0352000,257584.200000000011642,3894054.600000000093132
2292,15.4834003,817,0.0496000,257614.200000000011642,3894054.600000000093132
2293,18.4349003,809,0.0228000,257644.200000000011642,3894054.600000000093132
2294,19.8099003,800,0.0520000,257674.200000000011642,3894054.600000000093132
2295,21.4199009,792,0.0696000,257704.200000000011642,3894054.600000000093132
2296,4.0725899,718,0.2084000,255754.200000000011642,3894024.600000000093132
2297,6.0172801,720,0.1420000,255784.200000000011642,3894024.600000000093132
2298,7.8538899,724,0.1040000,255814.200000000011642,3894024.600000000093132
2299,6.4925699,727,0.0608000,255844.200000000011642,3894024.600000000093132
2300,7.5431499,726,0.1108000,255874.200000000011642,3894024.600000000093132
2301,7.7254100,724,0.1640000,255904.200000000011642,3894024.600000000093132
2302,6.3881502,721,0.0596000,255934.200000000011642,3894024.600000000093132
2303,4.5823102,719,0.1572000,255964.200000000011642,3894024.600000000093132
2304,3.1818099,718,0.1972000,255994.200000000011642,3894024.600000000093132
2305,4.2626901,719,0.1996000,256024.200000000011642,3894024.600000000093132
2306,6.2550998,722,0.1160000,256054.200000000011642,3894024.600000000093132
2307,6.4231501,726,0.1860000,256084.200000000011642,3894024.600000000093132
2308,4.0586600,729,0.2488000,256114.200000000011642,3894024.600000000093132
2309,4.3154502,730,0.3864000,256144.200000000011642,3894024.600000000093132
2310,8.5307703,733,0.4156000,256174.200000000011642,3894024.600000000093132
2311,8.3271399,740,0.1772000,256204.200000000011642,3894024.600000000093132
2312,4.5327101,743,0.3352000,256234.200000000011642,3894024.600000000093132
2313,3.8436699,745,0.2620000,256264.200000000011642,3894024.600000000093132
2314,5.3228502,747,0.0448000,256294.200000000011642,3894024.600000000093132
2315,6.9904900,748,0.0036000,256324.200000000011642,3894024.600000000093132
2316,7.7254100,748,0.0056000,256354.200000000011642,3894024.600000000093132
2317,11.0483999,746,0.0896000,256384.200000000011642,3894024.600000000093132
2318,11.1751003,738,0.0576000,256414.200000000011642,3894024.600000000093132
2319,4.0586600,735,0.1448000,256444.200000000011642,3894024.600000000093132
2320,3.1996000,735,0.1204000,256474.200000000011642,3894024.600000000093132
2321,5.4276400,738,0.1620000,256504.200000000011642,3894024.600000000093132
2322,4.0725899,741,0.0800000,256534.200000000011642,3894024.600000000093132
2323,2.4563899,742,0.0300000,256564.200000000011642,3894024.600000000093132
2324,3.1818099,742,0.0616000,256594.200000000011642,3894024.600000000093132
2325,3.9454801,741,0.0976000,256624.200000000011642,3894024.600000000093132
2326,4.3933802,740,0.1240000,256654.200000000011642,3894024.600000000093132
2327,4.7636399,740,0.0328000,256684.200000000011642,3894024.600000000093132
2328,4.8575301,740,0.0628000,256714.200000000011642,3894024.600000000093132
2329,5.2266998,741,0.1204000,256744.200000000011642,3894024.600000000093132
2330,5.3964200,743,0.1100000,256774.200000000011642,3894024.600000000093132
2331,5.3964200,745,0.0392000,256804.200000000011642,3894024.600000000093132
2332,5.0956202,747,0.1252000,256834.200000000011642,3894024.600000000093132
2333,5.8755698,749,0.0648000,256864.200000000011642,3894024.600000000093132
2334,6.0914798,753,0.1124000,256894.200000000011642,3894024.600000000093132
2335,4.9723601,755,0.1952000,256924.200000000011642,3894024.600000000093132
2336,5.8851299,755,0.1236000,256954.200000000011642,3894024.600000000093132
2337,6.1829300,753,0.1012000,256984.200000000011642,3894024.600000000093132
2338,6.9262500,754,0.0980000,257014.200000000011642,3894024.600000000093132
2339,10.7242002,756,0.0844000,257044.200000000011642,3894024.600000000093132
2340,12.4077997,762,0.0700000,257074.200000000011642,3894024.600000000093132
2341,13.3344002,764,0.0644000,257104.200000000011642,3894024.600000000093132
2342,14.7101002,765,0.0716000,257134.200000000011642,3894024.600000000093132
2343,14.1998997,764,0.0612000,257164.200000000011642,3894024.600000000093132
2344,13.3264999,761,0.0136000,257194.200000000011642,3894024.600000000093132
2345,12.1371002,756,0.0548000,257224.200000000011642,3894024.600000000093132
2346,4.8225398,750,0.2020000,257254.200000000011642,3894024.600000000093132
2347,10.1604004,752,0.0424000,257284.200000000011642,3894024.600000000093132
2348,17.4220009,761,0.0272000,257314.200000000011642,3894024.600000000093132
2349,19.0475006,771,0.0072000,257344.200000000011642,3894024.600000000093132
2350,18.7432003,781,0.0616000,257374.200000000011642,3894024.600000000093132
2351,17.3090000,790,0.2268000,257404.200000000011642,3894024.600000000093132
2352,15.2206001,798,0.2192000,257434.200000000011642,3894024.600000000093132
2353,16.2318993,805,0.1644000,257464.200000000011642,3894024.600000000093132
2354,13.3621998,815,0.0888000,257494.200000000011642,3894024.600000000093132
2355,12.7139997,818,0.0300000,257524.200000000011642,3894024.600000000093132
2356,17.3439007,816,0.0200000,257554.200000000011642,3894024.600000000093132
2357,18.6403008,815,0.0192000,257584.200000000011642,3894024.600000000093132
2358,18.4911995,810,0.0600000,257614.200000000011642,3894024.600000000093132
2359,18.5765991,803,0.0672000,257644.200000000011642,3894024.600000000093132
2360,20.4111996,794,0.0308000,257674.200000000011642,3894024.600000000093132
2361,14.5388002,784,0.0492000,257704.200000000011642,3894024.600000000093132
2362,5.8941398,782,0.1012000,257734.200000000011642,3894024.600000000093132
2363,6.0919900,716,0.1284000,255754.200000000011642,3893994.600000000093132
2364,5.8755698,719,0.2008000,255784.200000000011642,3893994.600000000093132
2365,6.7296901,722,0.1488000,255814.200000000011642,3893994.600000000093132
2366,5.4276400,724,0.1148000,255844.200000000011642,3893994.600000000093132
2367,5.6412201,723,0.1472000,255874.200000000011642,3893994.600000000093132
2368,6.0637698,721,0.1328000,255904.200000000011642,3893994.600000000093132
2369,5.0511498,719,0.0660000,255934.200000000011642,3893994.600000000093132
2370,2.1343000,717,0.0452000,255964.200000000011642,3893994.600000000093132
2371,2.3859401,718,0.1400000,255994.200000000011642,3893994.600000000093132
2372,4.9723601,720,0.0612000,256024.200000000011642,3893994.600000000093132
2373,6.9181700,723,0.3740000,256054.200000000011642,3893994.600000000093132
2374,6.9181700,727,0.2988000,256084.200000000011642,3893994.600000000093132
2375,4.5823102,730,0.3172000,256114.200000000011642,3893994.600000000093132
2376,5.5507202,731,0.3968000,256144.200000000011642,3893994.600000000093132
2377,8.3999901,735,0.3256000,256174.200000000011642,3893994.600000000093132
2378,6.6712298,740,0.1548000,256204.200000000011642,3893994.600000000093132
2379,4.4951501,743,0.0532000,256234.200000000011642,3893994.600000000093132
2380,6.6712298,743,0.0092000,256264.200000000011642,3893994.600000000093132
2381,9.4739304,743,0.0320000,256294.200000000011642,3893994.600000000093132
2382,11.3099003,742,0.0516000,256324.200000000011642,3893994.600000000093132
2383,10.8600998,743,0.0416000,256354.200000000011642,3893994.600000000093132
2384,9.7873201,741,0.0240000,256384.200000000011642,3893994.600000000093132
2385,7.9732299,736,0.0704000,256414.200000000011642,3893994.600000000093132
2386,2.3859401,734,0.1188000,256444.200000000011642,3893994.600000000093132
2387,3.1996000,735,0.1556000,256474.200000000011642,3893994.600000000093132
2388,5.2696600,737,0.0492000,256504.200000000011642,3893994.600000000093132
2389,4.2626901,740,0.0820000,256534.200000000011642,3893994.600000000093132
2390,2.1607900,741,0.0468000,256564.200000000011642,3893994.600000000093132
2391,2.8821800,740,0.0708000,256594.200000000011642,3893994.600000000093132
2392,3.4389100,740,0.0476000,256624.200000000011642,3893994.600000000093132
2393,3.1996000,738,0.1136000,256654.200000000011642,3893994.600000000093132
2394,2.6350300,738,0.0352000,256684.200000000011642,3893994.600000000093132
2395,2.4563899,738,0.1208000,256714.200000000011642,3893994.600000000093132
2396,3.4389100,739,0.1900000,256744.200000000011642,3893994.600000000093132
2397,4.2626901,741,0.1264000,256774.200000000011642,3893994.600000000093132
2398,4.6919699,743,0.0588000,256804.200000000011642,3893994.600000000093132
2399,4.5823102,746,0.1536000,256834.200000000011642,3893994.600000000093132
2400,5.0956202,748,0.0764000,256864.200000000011642,3893994.600000000093132
2401,5.7596202,750,0.1752000,256894.200000000011642,3893994.600000000093132
2402,5.5202098,751,0.1004000,256924.200000000011642,3893994.600000000093132
2403,5.4276400,750,0.1640000,256954.200000000011642,3893994.600000000093132
2404,4.1140800,749,0.1272000,256984.200000000011642,3893994.600000000093132
2405,5.2266998,751,0.1136000,257014.200000000011642,3893994.600000000093132
2406,6.9262500,754,0.1024000,257044.200000000011642,3893994.600000000093132
2407,6.6037598,758,0.0876000,257074.200000000011642,3893994.600000000093132
2408,9.9702597,758,0.1004000,257104.200000000011642,3893994.600000000093132
2409,12.0170002,757,0.0832000,257134.200000000011642,3893994.600000000093132
2410,11.9947004,757,0.0268000,257164.200000000011642,3893994.600000000093132
2411,12.1061001,755,0.0188000,257194.200000000011642,3893994.600000000093132
2412,9.4215803,751,0.0500000,257224.200000000011642,3893994.600000000093132
2413,2.8821800,748,0.2124000,257254.200000000011642,3893994.600000000093132
2414,14.3504000,753,0.0972000,257284.200000000011642,3893994.600000000093132
2415,18.9234009,763,0.0504000,257314.200000000011642,3893994.600000000093132
2416,19.3759003,774,0.1888000,257344.200000000011642,3893994.600000000093132
2417,17.6765003,785,0.0720000,257374.200000000011642,3893994.600000000093132
2418,13.6557999,794,0.0684000,257404.200000000011642,3893994.600000000093132
2419,10.5553999,800,0.1372000,257434.200000000011642,3893994.600000000093132
2420,12.4164000,805,0.1116000,257464.200000000011642,3893994.600000000093132
2421,12.1988001,811,0.0332000,257494.200000000011642,3893994.600000000093132
2422,15.4834003,809,0.0360000,257524.200000000011642,3893994.600000000093132
2423,19.5956993,805,0.0272000,257554.200000000011642,3893994.600000000093132
2424,21.0660000,801,0.0164000,257584.200000000011642,3893994.600000000093132
2425,19.7192001,799,0.0132000,257614.200000000011642,3893994.600000000093132
2426,17.9902992,796,0.0208000,257644.200000000011642,3893994.600000000093132
2427,18.2320995,789,0.0404000,257674.200000000011642,3893994.600000000093132
2428,6.0637698,777,0.0600000,257704.200000000011642,3893994.600000000093132
2429,11.3290005,783,0.1152000,257734.200000000011642,3893994.600000000093132
2430,17.1895008,791,0.1028000,257764.200000000011642,3893994.600000000093132
2431,5.1506500,717,0.1720000,255784.200000000011642,3893964.600000000093132
2432,7.3333902,719,0.0596000,255814.200000000011642,3893964.600000000093132
2433,7.0857301,721,0.0840000,255844.200000000011642,3893964.600000000093132
2434,6.4666300,721,0.1104000,255874.200000000011642,3893964.600000000093132
2435,5.8755698,719,0.1036000,255904.200000000011642,3893964.600000000093132
2436,3.1996000,717,0.0648000,255934.200000000011642,3893964.600000000093132
2437,1.0675200,717,0.0316000,255964.200000000011642,3893964.600000000093132
2438,3.6469700,718,0.1724000,255994.200000000011642,3893964.600000000093132
2439,5.3228502,721,0.0536000,256024.200000000011642,3893964.600000000093132
2440,6.4579501,724,0.1284000,256054.200000000011642,3893964.600000000093132
2441,6.4231501,728,0.1012000,256084.200000000011642,3893964.600000000093132
2442,4.5327101,731,0.0912000,256114.200000000011642,3893964.600000000093132
2443,5.0062799,733,0.0660000,256144.200000000011642,3893964.600000000093132
2444,5.7204299,737,0.0092000,256174.200000000011642,3893964.600000000093132
2445,5.9610200,739,0.0024000,256204.200000000011642,3893964.600000000093132
2446,8.0632496,739,0.0108000,256234.200000000011642,3893964.600000000093132
2447,9.8319998,738,0.0152000,256264.200000000011642,3893964.600000000093132
2448,11.0972996,737,0.0580000,256294.200000000011642,3893964.600000000093132
2449,11.0825996,735,0.0732000,256324.200000000011642,3893964.600000000093132
2450,9.8319998,736,0.1024000,256354.200000000011642,3893964.600000000093132
2451,6.9181700,737,0.0620000,256384.200000000011642,3893964.600000000093132
2452,5.3964200,735,0.1232000,256414.200000000011642,3893964.600000000093132
2453,2.5695000,733,0.1516000,256444.200000000011642,3893964.600000000093132
2454,3.7692399,734,0.0944000,256474.200000000011642,3893964.600000000093132
2455,5.2696600,736,0.1020000,256504.200000000011642,3893964.600000000093132
2456,3.9454801,739,0.1184000,256534.200000000011642,3893964.600000000093132
2457,1.6876000,740,0.0328000,256564.200000000011642,3893964.600000000093132
2458,2.0248699,739,0.0660000,256594.200000000011642,3893964.600000000093132
2459,2.3859401,738,0.0640000,256624.200000000011642,3893964.600000000093132
2460,2.0248699,737,0.0864000,256654.200000000011642,3893964.600000000093132
2461,1.5095299,737,0.0932000,256684.200000000011642,3893964.600000000093132
2462,2.0527799,738,0.0888000,256714.200000000011642,3893964.600000000093132
2463,3.0169599,739,0.1048000,256744.200000000011642,3893964.600000000093132
2464,4.1140800,741,0.0564000,256774.200000000011642,3893964.600000000093132
2465,4.1140800,743,0.1116000,256804.200000000011642,3893964.600000000093132
2466,3.5204101,745,0.0944000,256834.200000000011642,3893964.600000000093132
2467,4.0446901,746,0.0692000,256864.200000000011642,3893964.600000000093132
2468,4.4318199,748,0.1988000,256894.200000000011642,3893964.600000000093132
2469,3.4717400,749,0.1032000,256924.200000000011642,3893964.600000000093132
2470,1.6876000,749,0.1440000,256954.200000000011642,3893964.600000000093132
2471,2.1607900,749,0.2100000,256984.200000000011642,3893964.600000000093132
2472,5.3228502,751,0.1572000,257014.200000000011642,3893964.600000000093132
2473,4.5327101,755,0.1028000,257044.200000000011642,3893964.600000000093132
2474,3.4717400,756,0.1108000,257074.200000000011642,3893964.600000000093132
2475,7.2492499,753,0.1312000,257104.200000000011642,3893964.600000000093132
2476,7.7254100,751,0.1184000,257134.200000000011642,3893964.600000000093132
2477,8.8487501,752,0.0340000,257164.200000000011642,3893964.600000000093132
2478,9.7367802,749,0.0288000,257194.200000000011642,3893964.600000000093132
2479,5.0062799,747,0.2312000,257224.200000000011642,3893964.600000000093132
2480,10.3731003,749,0.1912000,257254.200000000011642,3893964.600000000093132
2481,17.6054993,758,0.1196000,257284.200000000011642,3893964.600000000093132
2482,17.0030994,767,0.0776000,257314.200000000011642,3893964.600000000093132
2483,15.8451996,776,0.0396000,257344.200000000011642,3893964.600000000093132
2484,14.9069996,785,0.0492000,257374.200000000011642,3893964.600000000093132
2485,13.5977001,792,0.0260000,257404.200000000011642,3893964.600000000093132
2486,14.3504000,796,0.0280000,257434.200000000011642,3893964.600000000093132
2487,16.0319996,799,0.0212000,257464.200000000011642,3893964.600000000093132
2488,14.3504000,803,0.0232000,257494.200000000011642,3893964.600000000093132
2489,13.2386999,802,0.0572000,257524.200000000011642,3893964.600000000093132
2490,15.2511997,796,0.0164000,257554.200000000011642,3893964.600000000093132
2491,16.4164009,791,0.0096000,257584.200000000011642,3893964.600000000093132
2492,18.3703003,789,0.0056000,257614.200000000011642,3893964.600000000093132
2493,19.1986008,787,0.0356000,257644.200000000011642,3893964.600000000093132
2494,13.3463001,782,0.0488000,257674.200000000011642,3893964.600000000093132
2495,4.7872901,779,0.0788000,257704.200000000011642,3893964.600000000093132
2496,15.6127996,787,0.1184000,257734.200000000011642,3893964.600000000093132
2497,14.6568003,795,0.1416000,257764.200000000011642,3893964.600000000093132
2498,11.9259996,802,0.0860000,257794.200000000011642,3893964.600000000093132
2499,5.3257899,714,0.2336000,255784.200000000011642,3893934.600000000093132
2500,7.5431499,715,0.1172000,255814.200000000011642,3893934.600000000093132
2501,8.9170904,716,0.1136000,255844.200000000011642,3893934.600000000093132
2502,8.5824804,717,0.1052000,255874.200000000011642,3893934.600000000093132
2503,6.9904900,715,0.0832000,255904.200000000011642,3893934.600000000093132
2504,4.2626901,716,0.0976000,255934.200000000011642,3893934.600000000093132
2505,3.1818099,717,0.2160000,255964.200000000011642,3893934.600000000093132
2506,3.5842500,719,0.1268000,255994.200000000011642,3893934.600000000093132
2507,4.5823102,721,0.0868000,256024.200000000011642,3893934.600000000093132
2508,6.0172801,724,0.0336000,256054.200000000011642,3893934.600000000093132
2509,6.4925699,727,0.0464000,256084.200000000011642,3893934.600000000093132
2510,5.4792700,730,0.0320000,256114.200000000011642,3893934.600000000093132
2511,5.8082199,732,0.0272000,256144.200000000011642,3893934.600000000093132
2512,7.9523101,734,0.0348000,256174.200000000011642,3893934.600000000093132
2513,9.0460300,734,0.0576000,256204.200000000011642,3893934.600000000093132
2514,8.5437298,734,0.0284000,256234.200000000011642,3893934.600000000093132
2515,8.3999901,733,0.0312000,256264.200000000011642,3893934.600000000093132
2516,8.2468901,731,0.0520000,256294.200000000011642,3893934.600000000093132
2517,7.1406698,730,0.0688000,256324.200000000011642,3893934.600000000093132
2518,7.1171799,732,0.0452000,256354.200000000011642,3893934.600000000093132
2519,5.7302599,734,0.0504000,256384.200000000011642,3893934.600000000093132
2520,5.0062799,733,0.1568000,256414.200000000011642,3893934.600000000093132
2521,3.1096301,732,0.1856000,256444.200000000011642,3893934.600000000093132
2522,4.2626901,732,0.0884000,256474.200000000011642,3893934.600000000093132
2523,5.6011801,736,0.1568000,256504.200000000011642,3893934.600000000093132
2524,3.4717400,738,0.0784000,256534.200000000011642,3893934.600000000093132
2525,1.0675200,739,0.0328000,256564.200000000011642,3893934.600000000093132
2526,1.7210100,739,0.0312000,256594.200000000011642,3893934.600000000093132
2527,2.1343000,738,0.0940000,256624.200000000011642,3893934.600000000093132
2528,2.0527799,737,0.0924000,256654.200000000011642,3893934.600000000093132
2529,1.9091500,736,0.1272000,256684.200000000011642,3893934.600000000093132
2530,3.1096301,737,0.0704000,256714.200000000011642,3893934.600000000093132
2531,4.0586600,738,0.0684000,256744.200000000011642,3893934.600000000093132
2532,5.1287098,740,0.0496000,256774.200000000011642,3893934.600000000093132
2533,4.0725899,743,0.1352000,256804.200000000011642,3893934.600000000093132
2534,2.6989501,744,0.0448000,256834.200000000011642,3893934.600000000093132
2535,3.5204101,745,0.0676000,256864.200000000011642,3893934.600000000093132
2536,4.6919699,746,0.1668000,256894.200000000011642,3893934.600000000093132
2537,4.8225398,747,0.1816000,256924.200000000011642,3893934.600000000093132
2538,4.1002898,748,0.2648000,256954.200000000011642,3893934.600000000093132
2539,4.0725899,750,0.1848000,256984.200000000011642,3893934.600000000093132
2540,4.8575301,752,0.1440000,257014.200000000011642,3893934.600000000093132
2541,3.4389100,755,0.1368000,257044.200000000011642,3893934.600000000093132
2542,5.8082199,754,0.0484000,257074.200000000011642,3893934.600000000093132
2543,6.3969202,751,0.0668000,257104.200000000011642,3893934.600000000093132
2544,5.3228502,749,0.0480000,257134.200000000011642,3893934.600000000093132
2545,6.6037598,748,0.0772000,257164.200000000011642,3893934.600000000093132
2546,5.8755698,745,0.1408000,257194.200000000011642,3893934.600000000093132
2547,5.4276400,744,0.2144000,257224.200000000011642,3893934.600000000093132
2548,15.5432997,751,0.0544000,257254.200000000011642,3893934.600000000093132
2549,16.2318993,763,0.0580000,257284.200000000011642,3893934.600000000093132
2550,11.8048000,770,0.0344000,257314.200000000011642,3893934.600000000093132
2551,12.1988001,775,0.0052000,257344.200000000011642,3893934.600000000093132
2552,13.9158001,780,0.0204000,257374.200000000011642,3893934.600000000093132
2553,15.8970003,784,0.0132000,257404.200000000011642,3893934.600000000093132
2554,18.5125999,786,0.0064000,257434.200000000011642,3893934.600000000093132
2555,19.2112999,790,0.0100000,257464.200000000011642,3893934.600000000093132
2556,15.8256998,795,0.0052000,257494.200000000011642,3893934.600000000093132
2557,10.5553999,797,0.0348000,257524.200000000011642,3893934.600000000093132
2558,12.4077997,793,0.0304000,257554.200000000011642,3893934.600000000093132
2559,15.5995998,786,0.0196000,257584.200000000011642,3893934.600000000093132
